KAYNAK,Rank,Ürün Adı,Fiyat,Link,Marka
a101.csv,419,Go Smart TWS 15 Bluetooth Kulaklık / Powerbank,"₺239,00",https://www.a101.com.tr/elektronik/go-smart-tws-15-bluetooth-kulaklik-powerbank_p-25005548,
a101.csv,420,Juno Eva Erkek Yağmur Çizmesi Haki,"₺219,00",https://www.a101.com.tr/giyim-aksesuar/juno-eva-erkek-yagmur-cizmesi-haki_p-26022161,
a101.csv,421,Orcamp OUT-1350 Kamp Çatal Kaşık Bıçak Seti Kırmızı,"₺219,00",https://www.a101.com.tr/ev-yasam/orcamp-out-1350-kamp-catal-kasik-bicak-seti-kirmizi_p-26036245,
a101.csv,422,"16"" Takım Çantası","₺229,00",https://www.a101.com.tr/oto-bahce-yapi/16-takim-cantasi_p-26007992,
a101.csv,423,İcover Manyetik Telefon Tutucu,"₺179,00",https://www.a101.com.tr/elektronik/icover-manyetik-telefon-tutucu_p-25006423,
a101.csv,424,Paşabahçe Nova Su Bardağı 3'lü 315 cc,"₺129,00",https://www.a101.com.tr/ev-yasam/pasabahce-nova-su-bardagi-3-lu-315-cc_p-26055194,
a101.csv,425,Renkli Cam Pipet 6'lı,"₺45,00",https://www.a101.com.tr/ev-yasam/renkli-cam-pipet-6-li_p-26061588,
a101.csv,426,SEG CM 12121 INV Çamaşır Makinesi,"₺17.299,00",https://www.a101.com.tr/elektronik/seg-cm-12121-inv-camasir-makinesi_p-26058331,
a101.csv,427,Sezeray 6 Kapaklı 2 Çekmeceli Gardırop Ceviz Beyaz,"₺9.499,00",https://www.a101.com.tr/ev-yasam/sezeray-6-kapakli-2-cekmeceli-gardirop-ceviz-beyaz_p-26055447,
a101.csv,428,Ugg Classic Mini Platform 1134991-CHE Kadın Bot Tarçın,Fiyat Yok,https://www.a101.com.tr/giyim-aksesuar/ugg-classic-mini-platform-1134991-che-kadin-bot-tarcin_p-26064896,
a101.csv,429,Ugg Ultra Mini Platform 1135092-BLK Kadın Bot Siyah,Fiyat Yok,https://www.a101.com.tr/giyim-aksesuar/ugg-ultra-mini-platform-1135092-blk-kadin-bot-siyah-_p-26044411,
a101.csv,430,Philips XD3110/09 Toz Torbalı Elektrikli Süpürge,"₺5.999,00",https://www.a101.com.tr/elektronik/philips-xd3110-09-toz-torbali-elektrikli-supurge_p-26040547,
a101.csv,431,"Stanley The IceFlow Flip Straw 10-11283 Pipetli Termos Bardak 0,70 L Fuşya","₺1.499,00",https://www.a101.com.tr/ev-yasam/stanley-the-iceflow-flip-straw-10-11283-pipetli-termos-bardak-0-70-l-fusya_p-26062001,
a101.csv,432,Range Türk Kahvesi Makinesi Köz Siyah,"₺999,00",https://www.a101.com.tr/elektronik/range-turk-kahvesi-makinesi-koz-siyah_p-26058546,
a101.csv,433,Kiwi 3333 Işıklı Cam Su Isıtıcı,"₺799,00",https://www.a101.com.tr/elektronik/kiwi-3333-isikli-cam-su-isitici_p-26058903,
a101.csv,434,"Orbus Dekoratif LED Çoklu 2,5 m","₺149,00",https://www.a101.com.tr/ev-yasam/orbus-dekoratif-led-coklu-2-5-m_p-25006552,
a101.csv,435,Philips Led Ampul 8 W,"₺79,50",https://www.a101.com.tr/oto-bahce-yapi/philips-led-ampul-8-w_p-25000408,
a101.csv,436,Tefal Pro Express Vision GV9820 3000 W Buhar Kazanlı Ütü,"₺14.499,00",https://www.a101.com.tr/elektronik/tefal-pro-express-vision-gv9820-3000-w-buhar-kazanli-utu_p-26066132,
a101.csv,437,"WMF Perfect Plus 07-9447-9999 Düdüklü Tencere Seti 4,5 L + 3 L","₺10.499,00",https://www.a101.com.tr/ev-yasam/wmf-perfect-plus-07-9447-9999-duduklu-tencere-seti-4-5-l-3-l-_p-26050233,
a101.csv,438,Ugg Classic Micro 1173891-CHE Kadın Bot Kahverengi,Fiyat Yok,https://www.a101.com.tr/giyim-aksesuar/ugg-classic-micro-1173891-che-kadin-bot-kahverengi_p-26066288,
a101.csv,439,Eder Market Duru 4 Çekmeceli Aynalı Makyaj Masası Beyaz,"₺3.699,00",https://www.a101.com.tr/ev-yasam/eder-market-duru-4-cekmeceli-aynali-makyaj-masasi-beyaz_p-26062693,
a101.csv,440,Philips Azur 7000 Serisi DST7040/80 2800 W Buharlı Ütü,"₺2.899,00",https://www.a101.com.tr/elektronik/philips-azur-7000-serisi-dst7040-80-2800-w-buharli-utu_p-26060377,
a101.csv,441,Tefal Easygliss Plus FV5770 2700 W Buharlı Ütü,"₺2.099,00",https://www.a101.com.tr/elektronik/tefal-easygliss-plus-fv5770-2700-w-buharli-utu_p-26026780,
a101.csv,442,Walke Elite WXA702 Titreşimli Basen Karın Kol Bacak Spor Aleti,"₺2.099,00",https://www.a101.com.tr/ev-yasam/walke-elite-wxa702-titresimli-basen-karin-kol-bacak-spor-aleti_p-26067947,
a101.csv,443,Homend Functionall 2843H Mutfak Robotu Siyah,"₺1.999,00",https://www.a101.com.tr/elektronik/homend-functionall-2843h-mutfak-robotu-siyah_p-26040860,
a101.csv,444,"Stanley Classic Legendary Camp Mug 10-11444-036 Çelik Termos Bardak 0,23 L Koyu Mavi","₺999,00",https://www.a101.com.tr/ev-yasam/stanley-classic-legendary-camp-mug-10-11444-036-celik-termos-bardak-0-23-l-koyu-mavi_p-26059322,
a101.csv,445,Walke 14 Parça Lüx Pilates Seti Mor,"₺949,00",https://www.a101.com.tr/ev-yasam/walke-14-parca-lux-pilates-seti-mor_p-26067946,
a101.csv,446,Cam Kap Taşıma Çantası Kırmızı Yeşil,"₺299,00",https://www.a101.com.tr/ev-yasam/cam-kap-tasima-cantasi-kirmizi-yesil_p-26067864,
a101.csv,447,SEG SCM 12M12 INV 12 Kg 1200 Devir Çamaşır Makinesi,"₺17.999,00",https://www.a101.com.tr/elektronik/seg-scm-12m12-inv-12-kg-1200-devir-camasir-makinesi_p-26060510,
a101.csv,448,Dijitsu DBD250K Buzdolabı,"₺11.999,00",https://www.a101.com.tr/elektronik/dijitsu-dbd250k-buzdolabi_p-26065328,
a101.csv,449,Ugg Classic Mini 1016222-CHE Kadın Bot Kahverengi,"₺8.499,00",https://www.a101.com.tr/giyim-aksesuar/ugg-classic-mini-1016222-che-kadin-bot-kahverengi_p-26029292,
a101.csv,450,"Stanley Classic Legendary 10-07935-045 Klasik Model Termos 2,3 L Siyah","₺2.799,00",https://www.a101.com.tr/ev-yasam/stanley-classic-legendary-10-07935-045-klasik-model-termos-2-3-l-siyah_p-26036116,
a101.csv,451,Korkmaz Demkolik A359 Çay Makinesi Siyah Inox,"₺2.399,00",https://www.a101.com.tr/elektronik/korkmaz-demkolik-a359-cay-makinesi-siyah-inox_p-26030598,
a101.csv,452,Türksit 807 File Çalışma Koltuğu Plastik Ayak Siyah,"₺1.899,00",https://www.a101.com.tr/ev-yasam/turksit-807-file-calisma-koltugu-plastik-ayak-siyah_p-26051612,
a101.csv,453,Onvo OVTM01 Dijital Çay Makinesi,"₺1.799,00",https://www.a101.com.tr/elektronik/onvo-ovtm01-dijital-cay-makinesi_p-26051545,
a101.csv,454,Türksit 804 File Çalışma Koltuğu Plastik Ayak Pembe,"₺1.699,00",https://www.a101.com.tr/ev-yasam/turksit-804-file-calisma-koltugu-plastik-ayak-pembe_p-26051602,
a101.csv,455,"Bingo Renkliler ve Beyazlar İçin Toz Deterjan 5,5 Kg","₺416,00",https://www.a101.com.tr/market/bingo-renkliler-ve-beyazlar-icin-toz-deterjan-5-5-kg_p-22001945,
a101.csv,456,Reebok Move Your Spirit Kadın Deodorant Sprey 150 ml,"₺199,00",https://www.a101.com.tr/kozmetik-kisisel-bakim/reebok-move-your-spirit-kadin-deodorant-sprey-150-ml_p-24005554,
a101.csv,457,Fatih Jumbo Sulu Boya 12'li,"₺89,00",https://www.a101.com.tr/kitap-kirtasiye/fatih-jumbo-sulu-boya-12-li-_p-26018669,
a101.csv,458,"Awox B227500 4K Ultra HD 75"" 189 Ekran Uydu Alıcılı Smart LED TV","₺28.499,00",https://www.a101.com.tr/elektronik/awox-b227500-4k-ultra-hd-75-189-ekran-uydu-alicili-smart-led-tv_p-26062768,
a101.csv,459,Ugg Tazz II 1174471-BLK Kadın Terlik Siyah,"₺8.499,00",https://www.a101.com.tr/giyim-aksesuar/ugg-tazz-ii-1174471-blk-kadin-terlik-siyah_p-26065898,
a101.csv,460,Nehir Zarif Sade Çatal Kaşık Takımı 60 Parça,"₺2.499,00",https://www.a101.com.tr/ev-yasam/nehir-zarif-sade-catal-kasik-takimi-60-parca_p-26052739,
a101.csv,461,"Stanley The Quencher ProTour Flip Straw Tumbler 10-12486-098 Pipetli Termos 1,2 L Gri","₺2.099,00",https://www.a101.com.tr/ev-yasam/stanley-the-quencher-protour-flip-straw-tumbler-10-12486-098-pipetli-termos-1-2-l-gri_p-26061961,
a101.csv,462,"Stanley Quencher H2.O FlowState Tumbler 10-10826-303 Pipetli Termos 0,6 L Pembe","₺1.299,00",https://www.a101.com.tr/ev-yasam/stanley-quencher-h2-o-flowstate-tumbler-10-10826-303-pipetli-termos-0-6-l-pembe_p-26061995,
a101.csv,463,"Stanley Cafe To-Go Mug 10-12079-038 Termos Bardak 0,23 L Krem","₺1.099,00",https://www.a101.com.tr/ev-yasam/stanley-cafe-to-go-mug-10-12079-038-termos-bardak-0-23-l-krem_p-26064887,
a101.csv,464,Kiwi KFM-8620 Şarjlı Duruş Düzeltici,"₺299,00",https://www.a101.com.tr/kozmetik-kisisel-bakim/kiwi-kfm-8620-sarjli-durus-duzeltici_p-26066096,
a101.csv,465,Kelime Oyunu,"₺179,00",https://www.a101.com.tr/anne-bebek-oyuncak/kelime-oyunu_p-26009528,
a101.csv,466,SEG BM 6001X 6 Programlı Inox Bulaşık Makinesi,"₺13.999,00",https://www.a101.com.tr/elektronik/seg-bm-6001x-6-programli-inox-bulasik-makinesi_p-26030769,
a101.csv,467,Ugg Ultra Mini 1116109-BLK Kadın Bot Siyah,"₺8.499,00",https://www.a101.com.tr/giyim-aksesuar/ugg-ultra-mini-1116109-blk-kadin-bot-siyah-_p-26031817,
a101.csv,468,Lava Döküm Basık Tencere Kırmızı 28 cm,"₺2.499,00",https://www.a101.com.tr/ev-yasam/lava-dokum-basik-tencere-kirmizi-28-cm_p-26022162,
a101.csv,469,Arzum AR1167 Starblend Multi Blender Seti,"₺2.299,00",https://www.a101.com.tr/elektronik/arzum-ar1167-starblend-multi-blender-seti_p-26025391,
a101.csv,470,Aprilla AFM 2880 Boyun Masaj Aleti,"₺1.099,00",https://www.a101.com.tr/elektronik/aprilla-afm-2880-boyun-masaj-aleti_p-26056293,
a101.csv,471,Orcamp OUT-5050 Termos 1 L,"₺999,00",https://www.a101.com.tr/ev-yasam/orcamp-out-5050-termos-1-l_p-26036138,
a101.csv,472,Canped Mesane Pedi Yoğun 20'li x3,"₺649,00",https://www.a101.com.tr/kozmetik-kisisel-bakim/canped-mesane-pedi-yogun-20-li-x3_p-23001563,
a101.csv,473,Thull Gaming Hoparlör,"₺599,00",https://www.a101.com.tr/elektronik/thull-gaming-hoparlor_p-25006516,
a101.csv,474,Katlanabilir Kamp Sehpası Siyah,"₺529,00",https://www.a101.com.tr/ev-yasam/katlanabilir-kamp-sehpasi-siyah_p-26047990,
a101.csv,475,Aprilla AHS2049 Saç Maşası,"₺449,00",https://www.a101.com.tr/elektronik/aprilla-ahs2049-sac-masasi-_p-26035466,
a101.csv,476,Kiwi KTB-6020 Döner Başlıklı Diş Fırçası Kırmızı,"₺359,00",https://www.a101.com.tr/kozmetik-kisisel-bakim/kiwi-ktb-6020-doner-baslikli-dis-fircasi-kirmizi_p-26048830,
a101.csv,477,English Home Çift Kişilik Lastikli Çarşaf 160x200 cm Yavruağzı,"₺349,00",https://www.a101.com.tr/ev-yasam/english-home-cift-kisilik-lastikli-carsaf-160x200-cm-yavruagzi_p-26049476,
a101.csv,478,Viko Yonca Plus Topraklı 3'lü Grup Priz Beyaz,"₺179,00",https://www.a101.com.tr/oto-bahce-yapi/viko-yonca-plus-toprakli-3-lu-grup-priz-beyaz_p-26066111,
a101.csv,479,Lav Helen Su Bardağı 6'lı 240 cc,"₺149,00",https://www.a101.com.tr/ev-yasam/lav-helen-su-bardagi-6-li-240-cc_p-26063241,
a101.csv,480,Orta Boy Güveç Tenceresi 24 cm,"₺109,00",https://www.a101.com.tr/ev-yasam/orta-boy-guvec-tenceresi-24-cm_p-26006461,
a101.csv,481,Orcamp OUT-1350 Kamp Çatal Kaşık Bıçak Seti Kırmızı,"₺219,00",https://www.a101.com.tr/ev-yasam/orcamp-out-1350-kamp-catal-kasik-bicak-seti-kirmizi_p-26036245,
a101.csv,482,"16"" Takım Çantası","₺229,00",https://www.a101.com.tr/oto-bahce-yapi/16-takim-cantasi_p-26007992,
a101.csv,483,İcover Manyetik Telefon Tutucu,"₺179,00",https://www.a101.com.tr/elektronik/icover-manyetik-telefon-tutucu_p-25006423,
a101.csv,484,Paşabahçe Nova Su Bardağı 3'lü 315 cc,"₺129,00",https://www.a101.com.tr/ev-yasam/pasabahce-nova-su-bardagi-3-lu-315-cc_p-26055194,
a101.csv,485,Renkli Cam Pipet 6'lı,"₺45,00",https://www.a101.com.tr/ev-yasam/renkli-cam-pipet-6-li_p-26061588,
a101.csv,486,SEG CM 12121 INV Çamaşır Makinesi,"₺17.299,00",https://www.a101.com.tr/elektronik/seg-cm-12121-inv-camasir-makinesi_p-26058331,
a101.csv,487,Sezeray 6 Kapaklı 2 Çekmeceli Gardırop Ceviz Beyaz,"₺9.499,00",https://www.a101.com.tr/ev-yasam/sezeray-6-kapakli-2-cekmeceli-gardirop-ceviz-beyaz_p-26055447,
a101.csv,488,Ugg Classic Mini Platform 1134991-CHE Kadın Bot Tarçın,Fiyat Yok,https://www.a101.com.tr/giyim-aksesuar/ugg-classic-mini-platform-1134991-che-kadin-bot-tarcin_p-26064896,
a101.csv,489,Ugg Ultra Mini Platform 1135092-BLK Kadın Bot Siyah,Fiyat Yok,https://www.a101.com.tr/giyim-aksesuar/ugg-ultra-mini-platform-1135092-blk-kadin-bot-siyah-_p-26044411,
a101.csv,490,Philips XD3110/09 Toz Torbalı Elektrikli Süpürge,"₺5.999,00",https://www.a101.com.tr/elektronik/philips-xd3110-09-toz-torbali-elektrikli-supurge_p-26040547,
a101.csv,491,"Stanley The IceFlow Flip Straw 10-11283 Pipetli Termos Bardak 0,70 L Fuşya","₺1.499,00",https://www.a101.com.tr/ev-yasam/stanley-the-iceflow-flip-straw-10-11283-pipetli-termos-bardak-0-70-l-fusya_p-26062001,
a101.csv,492,Range Türk Kahvesi Makinesi Köz Siyah,"₺999,00",https://www.a101.com.tr/elektronik/range-turk-kahvesi-makinesi-koz-siyah_p-26058546,
a101.csv,493,Kiwi 3333 Işıklı Cam Su Isıtıcı,"₺799,00",https://www.a101.com.tr/elektronik/kiwi-3333-isikli-cam-su-isitici_p-26058903,
a101.csv,494,"Orbus Dekoratif LED Çoklu 2,5 m","₺149,00",https://www.a101.com.tr/ev-yasam/orbus-dekoratif-led-coklu-2-5-m_p-25006552,
a101.csv,495,Philips Led Ampul 8 W,"₺79,50",https://www.a101.com.tr/oto-bahce-yapi/philips-led-ampul-8-w_p-25000408,
a101.csv,496,Tefal Pro Express Vision GV9820 3000 W Buhar Kazanlı Ütü,"₺14.499,00",https://www.a101.com.tr/elektronik/tefal-pro-express-vision-gv9820-3000-w-buhar-kazanli-utu_p-26066132,
a101.csv,497,"WMF Perfect Plus 07-9447-9999 Düdüklü Tencere Seti 4,5 L + 3 L","₺10.499,00",https://www.a101.com.tr/ev-yasam/wmf-perfect-plus-07-9447-9999-duduklu-tencere-seti-4-5-l-3-l-_p-26050233,
a101.csv,498,Ugg Classic Micro 1173891-CHE Kadın Bot Kahverengi,Fiyat Yok,https://www.a101.com.tr/giyim-aksesuar/ugg-classic-micro-1173891-che-kadin-bot-kahverengi_p-26066288,
a101.csv,499,Eder Market Duru 4 Çekmeceli Aynalı Makyaj Masası Beyaz,"₺3.699,00",https://www.a101.com.tr/ev-yasam/eder-market-duru-4-cekmeceli-aynali-makyaj-masasi-beyaz_p-26062693,
a101.csv,500,Philips Azur 7000 Serisi DST7040/80 2800 W Buharlı Ütü,"₺2.899,00",https://www.a101.com.tr/elektronik/philips-azur-7000-serisi-dst7040-80-2800-w-buharli-utu_p-26060377,
a101.csv,501,Tefal Easygliss Plus FV5770 2700 W Buharlı Ütü,"₺2.099,00",https://www.a101.com.tr/elektronik/tefal-easygliss-plus-fv5770-2700-w-buharli-utu_p-26026780,
a101.csv,502,Walke Elite WXA702 Titreşimli Basen Karın Kol Bacak Spor Aleti,"₺2.099,00",https://www.a101.com.tr/ev-yasam/walke-elite-wxa702-titresimli-basen-karin-kol-bacak-spor-aleti_p-26067947,
a101.csv,503,Homend Functionall 2843H Mutfak Robotu Siyah,"₺1.999,00",https://www.a101.com.tr/elektronik/homend-functionall-2843h-mutfak-robotu-siyah_p-26040860,
a101.csv,504,"Stanley Classic Legendary Camp Mug 10-11444-036 Çelik Termos Bardak 0,23 L Koyu Mavi","₺999,00",https://www.a101.com.tr/ev-yasam/stanley-classic-legendary-camp-mug-10-11444-036-celik-termos-bardak-0-23-l-koyu-mavi_p-26059322,
a101.csv,505,Walke 14 Parça Lüx Pilates Seti Mor,"₺949,00",https://www.a101.com.tr/ev-yasam/walke-14-parca-lux-pilates-seti-mor_p-26067946,
a101.csv,506,Cam Kap Taşıma Çantası Kırmızı Yeşil,"₺299,00",https://www.a101.com.tr/ev-yasam/cam-kap-tasima-cantasi-kirmizi-yesil_p-26067864,
a101.csv,507,SEG SCM 12M12 INV 12 Kg 1200 Devir Çamaşır Makinesi,"₺17.999,00",https://www.a101.com.tr/elektronik/seg-scm-12m12-inv-12-kg-1200-devir-camasir-makinesi_p-26060510,
a101.csv,508,Dijitsu DBD250K Buzdolabı,"₺11.999,00",https://www.a101.com.tr/elektronik/dijitsu-dbd250k-buzdolabi_p-26065328,
a101.csv,509,Ugg Classic Mini 1016222-CHE Kadın Bot Kahverengi,"₺8.499,00",https://www.a101.com.tr/giyim-aksesuar/ugg-classic-mini-1016222-che-kadin-bot-kahverengi_p-26029292,
a101.csv,510,"Stanley Classic Legendary 10-07935-045 Klasik Model Termos 2,3 L Siyah","₺2.799,00",https://www.a101.com.tr/ev-yasam/stanley-classic-legendary-10-07935-045-klasik-model-termos-2-3-l-siyah_p-26036116,
a101.csv,511,Korkmaz Demkolik A359 Çay Makinesi Siyah Inox,"₺2.399,00",https://www.a101.com.tr/elektronik/korkmaz-demkolik-a359-cay-makinesi-siyah-inox_p-26030598,
a101.csv,512,Türksit 807 File Çalışma Koltuğu Plastik Ayak Siyah,"₺1.899,00",https://www.a101.com.tr/ev-yasam/turksit-807-file-calisma-koltugu-plastik-ayak-siyah_p-26051612,
a101.csv,513,Onvo OVTM01 Dijital Çay Makinesi,"₺1.799,00",https://www.a101.com.tr/elektronik/onvo-ovtm01-dijital-cay-makinesi_p-26051545,
a101.csv,514,Türksit 804 File Çalışma Koltuğu Plastik Ayak Pembe,"₺1.699,00",https://www.a101.com.tr/ev-yasam/turksit-804-file-calisma-koltugu-plastik-ayak-pembe_p-26051602,
a101.csv,515,"Bingo Renkliler ve Beyazlar İçin Toz Deterjan 5,5 Kg","₺416,00",https://www.a101.com.tr/market/bingo-renkliler-ve-beyazlar-icin-toz-deterjan-5-5-kg_p-22001945,
a101.csv,516,Reebok Move Your Spirit Kadın Deodorant Sprey 150 ml,"₺199,00",https://www.a101.com.tr/kozmetik-kisisel-bakim/reebok-move-your-spirit-kadin-deodorant-sprey-150-ml_p-24005554,
a101.csv,517,Fatih Jumbo Sulu Boya 12'li,"₺89,00",https://www.a101.com.tr/kitap-kirtasiye/fatih-jumbo-sulu-boya-12-li-_p-26018669,
a101.csv,518,"Awox B227500 4K Ultra HD 75"" 189 Ekran Uydu Alıcılı Smart LED TV","₺28.499,00",https://www.a101.com.tr/elektronik/awox-b227500-4k-ultra-hd-75-189-ekran-uydu-alicili-smart-led-tv_p-26062768,
a101.csv,519,Ugg Tazz II 1174471-BLK Kadın Terlik Siyah,"₺8.499,00",https://www.a101.com.tr/giyim-aksesuar/ugg-tazz-ii-1174471-blk-kadin-terlik-siyah_p-26065898,
a101.csv,520,Nehir Zarif Sade Çatal Kaşık Takımı 60 Parça,"₺2.499,00",https://www.a101.com.tr/ev-yasam/nehir-zarif-sade-catal-kasik-takimi-60-parca_p-26052739,
a101.csv,521,"Stanley The Quencher ProTour Flip Straw Tumbler 10-12486-098 Pipetli Termos 1,2 L Gri","₺2.099,00",https://www.a101.com.tr/ev-yasam/stanley-the-quencher-protour-flip-straw-tumbler-10-12486-098-pipetli-termos-1-2-l-gri_p-26061961,
a101.csv,522,"Stanley Quencher H2.O FlowState Tumbler 10-10826-303 Pipetli Termos 0,6 L Pembe","₺1.299,00",https://www.a101.com.tr/ev-yasam/stanley-quencher-h2-o-flowstate-tumbler-10-10826-303-pipetli-termos-0-6-l-pembe_p-26061995,
a101.csv,523,"Stanley Cafe To-Go Mug 10-12079-038 Termos Bardak 0,23 L Krem","₺1.099,00",https://www.a101.com.tr/ev-yasam/stanley-cafe-to-go-mug-10-12079-038-termos-bardak-0-23-l-krem_p-26064887,
a101.csv,524,Kiwi KFM-8620 Şarjlı Duruş Düzeltici,"₺299,00",https://www.a101.com.tr/kozmetik-kisisel-bakim/kiwi-kfm-8620-sarjli-durus-duzeltici_p-26066096,
a101.csv,525,Kelime Oyunu,"₺179,00",https://www.a101.com.tr/anne-bebek-oyuncak/kelime-oyunu_p-26009528,
a101.csv,526,SEG BM 6001X 6 Programlı Inox Bulaşık Makinesi,"₺13.999,00",https://www.a101.com.tr/elektronik/seg-bm-6001x-6-programli-inox-bulasik-makinesi_p-26030769,
a101.csv,527,Ugg Ultra Mini 1116109-BLK Kadın Bot Siyah,"₺8.499,00",https://www.a101.com.tr/giyim-aksesuar/ugg-ultra-mini-1116109-blk-kadin-bot-siyah-_p-26031817,
a101.csv,528,Lava Döküm Basık Tencere Kırmızı 28 cm,"₺2.499,00",https://www.a101.com.tr/ev-yasam/lava-dokum-basik-tencere-kirmizi-28-cm_p-26022162,
a101.csv,529,Arzum AR1167 Starblend Multi Blender Seti,"₺2.299,00",https://www.a101.com.tr/elektronik/arzum-ar1167-starblend-multi-blender-seti_p-26025391,
a101.csv,530,Aprilla AFM 2880 Boyun Masaj Aleti,"₺1.099,00",https://www.a101.com.tr/elektronik/aprilla-afm-2880-boyun-masaj-aleti_p-26056293,
a101.csv,531,Orcamp OUT-5050 Termos 1 L,"₺999,00",https://www.a101.com.tr/ev-yasam/orcamp-out-5050-termos-1-l_p-26036138,
a101.csv,532,Canped Mesane Pedi Yoğun 20'li x3,"₺649,00",https://www.a101.com.tr/kozmetik-kisisel-bakim/canped-mesane-pedi-yogun-20-li-x3_p-23001563,
a101.csv,533,Thull Gaming Hoparlör,"₺599,00",https://www.a101.com.tr/elektronik/thull-gaming-hoparlor_p-25006516,
a101.csv,534,Katlanabilir Kamp Sehpası Siyah,"₺529,00",https://www.a101.com.tr/ev-yasam/katlanabilir-kamp-sehpasi-siyah_p-26047990,
a101.csv,535,Aprilla AHS2049 Saç Maşası,"₺449,00",https://www.a101.com.tr/elektronik/aprilla-ahs2049-sac-masasi-_p-26035466,
a101.csv,536,Kiwi KTB-6020 Döner Başlıklı Diş Fırçası Kırmızı,"₺359,00",https://www.a101.com.tr/kozmetik-kisisel-bakim/kiwi-ktb-6020-doner-baslikli-dis-fircasi-kirmizi_p-26048830,
a101.csv,537,English Home Çift Kişilik Lastikli Çarşaf 160x200 cm Yavruağzı,"₺349,00",https://www.a101.com.tr/ev-yasam/english-home-cift-kisilik-lastikli-carsaf-160x200-cm-yavruagzi_p-26049476,
a101.csv,538,Viko Yonca Plus Topraklı 3'lü Grup Priz Beyaz,"₺179,00",https://www.a101.com.tr/oto-bahce-yapi/viko-yonca-plus-toprakli-3-lu-grup-priz-beyaz_p-26066111,
a101.csv,539,Lav Helen Su Bardağı 6'lı 240 cc,"₺149,00",https://www.a101.com.tr/ev-yasam/lav-helen-su-bardagi-6-li-240-cc_p-26063241,
a101.csv,540,Orta Boy Güveç Tenceresi 24 cm,"₺109,00",https://www.a101.com.tr/ev-yasam/orta-boy-guvec-tenceresi-24-cm_p-26006461,
a101.csv,541,SEG 12000 Inverter R32 Klima,"₺24.999,00",https://www.a101.com.tr/elektronik/seg-12000-inverter-r32-klima_p-26018056,
a101.csv,542,Seg SE 4020 SBM 4 Programlı Bulaşık Makinesi,"₺11.999,00",https://www.a101.com.tr/elektronik/seg-se-4020-sbm-4-programli-bulasik-makinesi_p-26056295,
a101.csv,543,Garaj Home Vera 3 Kapaklı 2 Çekmeceli Dolap Beyaz,"₺3.999,00",https://www.a101.com.tr/ev-yasam/garaj-home-vera-3-kapakli-2-cekmeceli-dolap-beyaz_p-26063092,
a101.csv,544,Kzy Mobilya 5 Raflı Geniş Kitaplık Beyaz,"₺2.699,00",https://www.a101.com.tr/ev-yasam/kzy-mobilya-5-rafli-genis-kitaplik-beyaz_p-26065427,
a101.csv,545,Vestel Sefa 4500 C 2175 W Semaver,"₺2.599,00",https://www.a101.com.tr/elektronik/vestel-sefa-4500-c-2175-w-semaver_p-26061348,
a101.csv,546,"Stanley The IceFlow Flip Straw 2.0 10-12111-066 Pipetli Termos 1,06 L Lacivert","₺1.699,00",https://www.a101.com.tr/ev-yasam/stanley-the-iceflow-flip-straw-2-0-10-12111-066-pipetli-termos-1-06-l-lacivert_p-26061963,
a101.csv,547,Tien SC52 Motosiklet Çantası Siyah,"₺1.299,00",https://www.a101.com.tr/oto-bahce-yapi/tien-sc52-motosiklet-cantasi-siyah_p-26064325,
a101.csv,548,Kiwi KSPG-4817 Şarjlı Kahve ve Baharat Öğütücü Krem,"₺699,00",https://www.a101.com.tr/elektronik/kiwi-kspg-4817-sarjli-kahve-ve-baharat-ogutucu-krem_p-26058605,
a101.csv,549,Triathlon T-212 LED Işıklı Katlanabilir Çocuk Scooter Mavi,"₺699,00",https://www.a101.com.tr/anne-bebek-oyuncak/triathlon-t-212-led-isikli-katlanabilir-cocuk-scooter-mavi_p-26059030,
a101.csv,550,Kiwi KCJ-1803 Otomatik Narenciye Sıkacağı,"₺449,00",https://www.a101.com.tr/elektronik/kiwi-kcj-1803-otomatik-narenciye-sikacagi_p-26010046,
a101.csv,551,Adidas Advantage GZ5299 Unisex Spor Ayakkabı Beyaz,"₺2.499,00",https://www.a101.com.tr/giyim-aksesuar/adidas-advantage-gz5299-unisex-spor-ayakkabi-beyaz_p-26055754,
a101.csv,552,Sinbo SSM-2590 Inox Tost Makinesi,"₺1.599,00",https://www.a101.com.tr/elektronik/sinbo-ssm-2590-inox-tost-makinesi_p-26045943,
a101.csv,553,Remaks 9 Sepetli Çok Amaçlı Dolap Renkli,"₺1.349,00",https://www.a101.com.tr/anne-bebek-oyuncak/remaks-9-sepetli-cok-amacli-dolap-renkli_p-26057346,
a101.csv,554,Stanley The Stay-Hot Camp 10-09366-006 Klasik Paslanmaz Çelik Termos Bardak 350 ml Siyah,"₺1.199,00",https://www.a101.com.tr/ev-yasam/stanley-the-stay-hot-camp-10-09366-006-klasik-paslanmaz-celik-termos-bardak-350-ml-siyah_p-26019529,
a101.csv,555,"Stanley Classic Legendary Camp Mug 10-09366-314 Klasik Paslanmaz Çelik Termos Bardak 0,35 L Lila","₺1.199,00",https://www.a101.com.tr/ev-yasam/stanley-classic-legendary-camp-mug-10-09366-314-klasik-paslanmaz-celik-termos-bardak-0-35-l-lila_p-26061990,
a101.csv,556,Flavel FLV140 CM Çay Makinesi Beyaz,"₺1.199,00",https://www.a101.com.tr/elektronik/flavel-flv140-cm-cay-makinesi-beyaz_p-26029629,
